timestamp,red,ir
233204219,78038,106240
233214219,78049,106294
233224219,78070,106323
233234219,78073,106373
233244219,78087,106418
233254219,78096,106464
233264219,78109,106490
233274219,78119,106515
233284219,78125,106530
233294219,78126,106557
233304219,78136,106586
233315219,78133,106618
233325219,78151,106637
233335219,78150,106662
233345219,78152,106701
233355219,78169,106737
233365219,78159,106756
233375219,78176,106788
233385219,78182,106828
233395219,78195,106872
233405219,78205,106907
233415219,78222,106956
233425219,78245,106990
233435219,78252,107027
233445219,78256,107081
233455219,78265,107115
233465219,78277,107147
233475219,78293,107178
233485219,78291,107191
233495219,78288,107203
233506219,78300,107211
233516219,78285,107228
233526219,78284,107282
233536219,78312,107330
233546219,78322,107395
233556219,78334,107461
233566219,78358,107537
233576219,78366,107608
233586219,78402,107663
233596219,78403,107647
233606219,78401,107481
233616219,78338,107184
233626219,78231,106798
233636219,78138,106465
233646219,78056,106224
233656219,77997,105993
233666219,77944,105816
233676219,77894,105676
233686219,77862,105557
233697219,77835,105472
233707219,77809,105394
233717219,77804,105350
233727219,77791,105333
233737219,77783,105343
233747219,77797,105359
233757219,77800,105380
233767219,77803,105417
233777219,77828,105447
233787219,77845,105476
233797219,77849,105513
233807219,77864,105536
233817219,77872,105590
233827219,77878,105640
233837219,77899,105694
233847219,77913,105743
233857219,77926,105804
233867219,77941,105850
233877219,77961,105907
233888219,77975,105949
233898219,77983,105997
233908219,77987,106010
233918219,77998,106018
233928219,77994,106010
233938219,77994,106003
233948219,77990,106011
233958219,77993,106016
233968219,77997,106035
233978219,78005,106076
233988219,78034,106104
233998219,78037,106148
234008219,78053,106174
234018219,78053,106209
234028219,78061,106248
234038219,78083,106293
234048219,78091,106361
234058219,78109,106418
234069219,78122,106491
234079219,78141,106552
234089219,78156,106637
234099219,78174,106713
234109219,78202,106777
234119219,78211,106832
234129219,78227,106880
234139219,78235,106947
234149219,78263,106996
234159219,78272,107049
234169219,78292,107105
234179219,78319,107156
234189219,78327,107207
234199219,78334,107258
234209219,78347,107295
234219219,78350,107323
234229219,78373,107361
234239219,78376,107390
234249219,78375,107433
234260219,78390,107462
234270219,78394,107503
234280219,78404,107547
234290219,78413,107591
234300219,78433,107636
234310219,78449,107688
234320219,78460,107719
234330219,78468,107755
234340219,78468,107801
234350219,78487,107845
234360219,78511,107889
234370219,78521,107927
234380219,78530,107963
234390219,78541,107993
234400219,78550,108024
234410219,78555,108068
234420219,78569,108116
234430219,78578,108151
234440219,78585,108199
234451219,78578,108210
234461219,78590,108175
234471219,78569,108050
234481219,78522,107766
234491219,78422,107390
234501219,78322,106992
234511219,78229,106710
234521219,78159,106478
234531219,78105,106294
234541219,78060,106148
234551219,78033,106010
234561219,78002,105908
234571219,77968,105843
234581219,77965,105810
234591219,77957,105785
234601219,77955,105757
234611219,77950,105765
234621219,77948,105778
234631219,77954,105808
234642219,77962,105836
234652219,77979,105848
234662219,77976,105888
234672219,77980,105921
234682219,78002,105974
234692219,78014,106023
234702219,78028,106077
234712219,78045,106138
234722219,78058,106183
234732219,78074,106221
234742219,78083,106250
234752219,78098,106273
234762219,78089,106289
234772219,78102,106292
234782219,78105,106293
234792219,78101,106309
234802219,78099,106310
234812219,78104,106320
234822219,78106,106316
234833219,78106,106325
234843219,78108,106348
234853219,78112,106373
234863219,78123,106422
234873219,78145,106468
234883219,78148,106519
234893219,78170,106568
234903219,78185,106650
234913219,78198,106703
234923219,78222,106774
234933219,78242,106834
234943219,78257,106899
234953219,78278,106953
234963219,78286,107021
234973219,78302,107080
234983219,78319,107139
234993219,78326,107174
235003219,78336,107231
235013219,78348,107272
235024219,78372,107318
235034219,78377,107365
235044219,78393,107390
235054219,78395,107431
235064219,78396,107448
235074219,78404,107490
235084219,78416,107513
235094219,78413,107534
235104219,78432,107576
235114219,78443,107594
235124219,78456,107618
235134219,78466,107650
235144219,78469,107685
235154219,78475,107712
235164219,78486,107743
235174219,78493,107779
235184219,78492,107828
235194219,78509,107857
235205219,78513,107892
235215219,78516,107871
235225219,78505,107744
235235219,78450,107487
235245219,78378,107166
235255219,78276,106828
235265219,78198,106554
235275219,78127,106351
235285219,78071,106166
235295219,78042,106002
235305219,77997,105877
235315219,77970,105763
235325219,77957,105689
235335219,77936,105641
235345219,77926,105609
235355219,77917,105590
235365219,77923,105579
235375219,77914,105582
235385219,77909,105589
235396219,77925,105602
235406219,77916,105622
235416219,77930,105638
235426219,77932,105665
235436219,77936,105701
235446219,77954,105739
235456219,77963,105784
235466219,77980,105836
235476219,77996,105888
235486219,78009,105921
235496219,78026,105954
235506219,78030,105978
235516219,78040,105985
235526219,78038,105998
235536219,78034,105983
235546219,78033,105959
235556219,78020,105951
235566219,78023,105931
235576219,78017,105916
235587219,78009,105901
235597219,78006,105893
235607219,78005,105911
235617219,78010,105925
235627219,78017,105954
235637219,78027,106000
235647219,78037,106042
235657219,78060,106083
235667219,78073,106135
235677219,78080,106193
235687219,78103,106236
235697219,78110,106275
235707219,78124,106319
235717219,78141,106371
235727219,78156,106407
235737219,78163,106426
235747219,78169,106467
235757219,78174,106484
235767219,78175,106517
235778219,78175,106556
235788219,78206,106586
235798219,78201,106628
235808219,78218,106676
235818219,78219,106697
235828219,78238,106724
235838219,78243,106755
235848219,78255,106792
235858219,78258,106805
235868219,78272,106834
235878219,78286,106863
235888219,78292,106899
235898219,78303,106920
235908219,78295,106926
235918219,78293,106870
235928219,78278,106744
235938219,78221,106505
235948219,78147,106243
235958219,78081,106013
235969219,78011,105776
235979219,77954,105581
235989219,77903,105382
235999219,77846,105210
236009219,77803,105074
236019219,77776,104945
236029219,77739,104854
236039219,77730,104793
236049219,77710,104756
236059219,77718,104715
236069219,77702,104677
236079219,77698,104652
236089219,77692,104645
236099219,77688,104638
236109219,77691,104617
236119219,77684,104607
236129219,77678,104634
236139219,77697,104662
236150219,77698,104717
236160219,77721,104765
236170219,77731,104827
236180219,77749,104904
236190219,77774,104961
236200219,77787,105002
236210219,77796,105020
236220219,77805,105058
236230219,77809,105077
236240219,77817,105074
236250219,77821,105091
236260219,77827,105095
236270219,77833,105088
236280219,77821,105088
236290219,77824,105083
236300219,77826,105098
236310219,77833,105092
236320219,77822,105110
236330219,77821,105133
236341219,77836,105152
236351219,77838,105192
236361219,77850,105223
236371219,77852,105265
236381219,77866,105307
236391219,77885,105337
236401219,77894,105381
236411219,77909,105432
236421219,77911,105507
236431219,77934,105542
236441219,77955,105591
236451219,77968,105651
236461219,77990,105704
236471219,78012,105775
236481219,78017,105819
236491219,78040,105869
236501219,78050,105927
236511219,78060,105958
236521219,78058,106000
236532219,78076,106028
236542219,78073,106063
236552219,78091,106112
236562219,78108,106171
236572219,78111,106224
236582219,78130,106279
236592219,78152,106331
236602219,78158,106365
236612219,78174,106413
236622219,78174,106461
236632219,78209,106510
236642219,78213,106516
236652219,78210,106475
236662219,78192,106324
236672219,78126,106082
236682219,78062,105799
236692219,77978,105544
236702219,77913,105323
236712219,77857,105109
236723219,77800,104935
236733219,77763,104772
236743219,77711,104639
236753219,77687,104556
236763219,77661,104473
236773219,77647,104413
236783219,77638,104395
236793219,77634,104393
236803219,77629,104371
236813219,77633,104364
236823219,77628,104375
236833219,77648,104384
236843219,77644,104395
236853219,77649,104409
236863219,77659,104447
236873219,77676,104480
236883219,77679,104534
236893219,77688,104596
236903219,77707,104641
236914219,77727,104688
236924219,77736,104738
236934219,77756,104778
236944219,77756,104825
236954219,77765,104857
236964219,77772,104869
236974219,77786,104891
236984219,77792,104912
236994219,77784,104931
237004219,77805,104946
237014219,77812,104954
237024219,77814,104975
237034219,77823,105002
237044219,77825,105034
237054219,77840,105067
237064219,77849,105107
237074219,77865,105177
237084219,77872,105215
237095219,77888,105278
237105219,77908,105311
237115219,77914,105343
237125219,77921,105399
237135219,77947,105438
237145219,77943,105472
237155219,77949,105498
237165219,77968,105564
237175219,77985,105617
237185219,77997,105659
237195219,78011,105694
237205219,78023,105736
237215219,78037,105773
237225219,78053,105843
237235219,78068,105883
237245219,78077,105928
237255219,78093,106010
237265219,78109,106059
237275219,78126,106115
237286219,78143,106152
237296219,78150,106204
237306219,78162,106273
237316219,78185,106328
237326219,78193,106383
237336219,78210,106434
237346219,78223,106508
237356219,78248,106549
237366219,78262,106604
237376219,78279,106658
237386219,78303,106691
237396219,78308,106726
237406219,78318,106755
237416219,78328,106797
237426219,78337,106832
237436219,78357,106866
237446219,78355,106906
237456219,78368,106967
237466219,78382,107015
237477219,78399,107061
237487219,78401,107103
237497219,78417,107146
237507219,78429,107173
237517219,78435,107222
237527219,78451,107222
237537219,78434,107146
237547219,78393,106954
237557219,78339,106619
237567219,78238,106258
237577219,78145,105971
237587219,78076,105693
237597219,78004,105473
237607219,77943,105278
237617219,77900,105107
237627219,77860,104966
237637219,77826,104869
237647219,77797,104775
237657219,77782,104730
237668219,77778,104682
237678219,77761,104650
237688219,77748,104633
237698219,77751,104628
237708219,77753,104620
237718219,77760,104606
237728219,77750,104601
237738219,77743,104602
237748219,77751,104624
237758219,77763,104647
237768219,77781,104676
237778219,77790,104727
237788219,77812,104779
237798219,77818,104809
237808219,77820,104835
237818219,77831,104834
237828219,77835,104858
237838219,77842,104867
237849219,77826,104872
237859219,77834,104902
237869219,77847,104902
237879219,77838,104905
237889219,77845,104919
237899219,77844,104911
237909219,77849,104918
237919219,77844,104935
237929219,77855,104952
237939219,77857,104970
237949219,77872,105002
237959219,77879,105042
237969219,77901,105081
237979219,77906,105126
237989219,77920,105163
237999219,77931,105200
238009219,77940,105243
238019219,77948,105278
238029219,77951,105317
238040219,77967,105350
238050219,77971,105393
238060219,77983,105454
238070219,77999,105498
238080219,78002,105552
238090219,78024,105591
238100219,78033,105647
238110219,78047,105688
238120219,78065,105732
238130219,78079,105761
238140219,78098,105801
238150219,78103,105818
238160219,78100,105862
238170219,78118,105886
238180219,78121,105927
238190219,78138,105972
238200219,78145,105996
238210219,78142,106038
238220219,78163,106061
238231219,78157,106086
238241219,78168,106123
238251219,78187,106156
238261219,78179,106199
238271219,78202,106257
238281219,78214,106309
238291219,78236,106374
238301219,78246,106420
238311219,78258,106468
238321219,78281,106513
238331219,78292,106539
238341219,78307,106589
238351219,78319,106639
238361219,78325,106689
238371219,78342,106737
238381219,78362,106780
238391219,78369,106837
238401219,78371,106879
238412219,78393,106909
238422219,78394,106957
238432219,78419,107003
238442219,78420,107052
238452219,78433,107114
238462219,78450,107127
238472219,78437,107007
238482219,78385,106741
238492219,78299,106398
238502219,78211,106076
238512219,78135,105801
238522219,78066,105573
238532219,78004,105381
238542219,77958,105209
238552219,77916,105073
238562219,77889,104949
238572219,77847,104857
238582219,77821,104794
238592219,77822,104745
238603219,77797,104725
238613219,77806,104704
238623219,77795,104689
238633219,77796,104694
238643219,77798,104691
238653219,77803,104699
238663219,77796,104694
238673219,77796,104715
238683219,77812,104760
238693219,77826,104790
238703219,77839,104836
238713219,77851,104883
238723219,77868,104924
238733219,77873,104960
238743219,77895,104981
238753219,77899,105004
238763219,77893,105039
238773219,77902,105038
238784219,77897,105045
238794219,77892,105050
238804219,77903,105051
238814219,77908,105064
238824219,77899,105089
238834219,77905,105077
238844219,77910,105088
238854219,77922,105124
238864219,77935,105186
238874219,77944,105214
238884219,77961,105274
238894219,77975,105321
238904219,77996,105377
238914219,78009,105427
238924219,78015,105484
238934219,78041,105533
238944219,78053,105582
238954219,78066,105649
238964219,78079,105726
238975219,78098,105791
238985219,78122,105847
238995219,78129,105904
239005219,78145,105962
239015219,78159,106011
239025219,78179,106060
239035219,78199,106124
239045219,78211,106197
239055219,78228,106243
239065219,78243,106290
239075219,78254,106339
239085219,78282,106388
239095219,78296,106449
239105219,78303,106500
239115219,78314,106549
239125219,78337,106583
239135219,78340,106622
239145219,78341,106671
239155219,78350,106711
239166219,78370,106746
239176219,78386,106795
239186219,78398,106839
239196219,78400,106888
239206219,78413,106939
239216219,78428,106984
239226219,78445,107026
239236219,78450,107071
239246219,78467,107103
239256219,78481,107151
239266219,78501,107195
239276219,78512,107236
239286219,78527,107270
239296219,78531,107310
239306219,78544,107374
239316219,78559,107404
239326219,78568,107440
239336219,78571,107492
239347219,78578,107518
239357219,78596,107567
239367219,78608,107590
239377219,78609,107645
239387219,78619,107678
239397219,78634,107639
239407219,78611,107479
239417219,78548,107192
239427219,78455,106820
239437219,78349,106455
239447219,78270,106151
239457219,78200,105910
239467219,78138,105689
239477219,78077,105503
239487219,78025,105348
239497219,77991,105207
239507219,77958,105124
239517219,77944,105051
239527219,77916,104990
239538219,77908,104970
239548219,77910,104936
239558219,77894,104924
239568219,77886,104922
239578219,77898,104923
239588219,77894,104935
239598219,77909,104957
239608219,77916,105013
239618219,77926,105058
239628219,77944,105121
239638219,77966,105185
239648219,77989,105258
239658219,78008,105337
239668219,78037,105410
239678219,78047,105460
239688219,78070,105505
239698219,78071,105521
239708219,78065,105548
239718219,78070,105534
239729219,78065,105544
239739219,78065,105545
239749219,78074,105549
239759219,78065,105557
239769219,78076,105556
239779219,78082,105561
239789219,78072,105569
239799219,78087,105596
239809219,78087,105625
239819219,78104,105649
239829219,78107,105675
239839219,78123,105727
239849219,78133,105765
239859219,78146,105808
239869219,78152,105830
239879219,78159,105864
239889219,78165,105901
239899219,78172,105930
239909219,78183,105971
239920219,78196,106010
239930219,78204,106077
239940219,78222,106116
239950219,78220,106166
239960219,78240,106202
239970219,78259,106246
239980219,78259,106279
239990219,78267,106306
240000219,78272,106356
240010219,78299,106398
240020219,78310,106434
240030219,78318,106473
240040219,78333,106514
240050219,78337,106553
240060219,78349,106573
240070219,78360,106606
240080219,78357,106637
240090219,78368,106645
240101219,78365,106677
240111219,78359,106702
240121219,78377,106721
240131219,78378,106760
240141219,78401,106793
240151219,78403,106842
240161219,78415,106891
240171219,78433,106949
240181219,78442,106987
240191219,78460,107035
240201219,78468,107081
240211219,78490,107109
240221219,78492,107158
240231219,78508,107199
240241219,78515,107262
240251219,78526,107311
240261219,78543,107357
240271219,78552,107425
240281219,78575,107472
240292219,78582,107528
240302219,78593,107558
240312219,78600,107530
240322219,78581,107420
240332219,78532,107165
240342219,78443,106811
240352219,78347,106455
240362219,78256,106171
240372219,78189,105922
240382219,78122,105710
240392219,78080,105531
240402219,78046,105390
240412219,78006,105270
240422219,77960,105177
240432219,77945,105091
240442219,77925,105009
240452219,77913,104972
240462219,77899,104950
240472219,77898,104966
240483219,77904,104985
240493219,77917,105021
240503219,77915,105024
240513219,77914,105017
240523219,77920,105010
240533219,77919,105039
240543219,77925,105081
240553219,77941,105126
240563219,77962,105187
240573219,77964,105243
240583219,77986,105280
240593219,77997,105292
240603219,77995,105314
240613219,77998,105325
240623219,78006,105348
240633219,78016,105345
240643219,78017,105355
240653219,78015,105380
240663219,78020,105364
240674219,78011,105368
240684219,77995,105347
240694219,78012,105343
240704219,78005,105366
240714219,77998,105389
240724219,78022,105420
240734219,78031,105460
240744219,78041,105508
240754219,78057,105558
240764219,78077,105595
240774219,78076,105636
240784219,78097,105691
240794219,78110,105743
240804219,78123,105796
240814219,78138,105840
240824219,78152,105885
240834219,78156,105938
240844219,78177,105982
240855219,78182,106033
240865219,78188,106086
240875219,78215,106130
240885219,78221,106188
240895219,78236,106250
240905219,78245,106299
240915219,78267,106342
240925219,78272,106391
240935219,78296,106444
240945219,78304,106486
240955219,78323,106535
240965219,78328,106568
240975219,78349,106602
240985219,78355,106650
240995219,78365,106670
241005219,78371,106686
241015219,78372,106717
241025219,78381,106728
241035219,78372,106775
241046219,78390,106806
241056219,78400,106847
241066219,78409,106917
241076219,78432,106952
241086219,78439,106982
241096219,78442,107023
241106219,78451,107066
241116219,78470,107104
241126219,78480,107147
241136219,78488,107196
241146219,78514,107225
241156219,78520,107251
241166219,78522,107291
241176219,78544,107336
241186219,78551,107364
241196219,78560,107407
241206219,78560,107416
241216219,78565,107404
241226219,78550,107247
241237219,78482,106985
241247219,78396,106612
241257219,78295,106278
241267219,78206,106010
241277219,78154,105769
241287219,78090,105571
241297219,78033,105386
241307219,77997,105256
241317219,77964,105118
241327219,77940,105010
241337219,77910,104936
241347219,77890,104867
241357219,77878,104825
241367219,77860,104812
241377219,77863,104813
241387219,77876,104815
241397219,77881,104816
241407219,77869,104806
241417219,77866,104826
241428219,77878,104827
241438219,77873,104864
241448219,77881,104899
241458219,77895,104959
241468219,77916,105027
241478219,77930,105079
241488219,77951,105136
241498219,77964,105172
241508219,77968,105216
241518219,78000,105243
241528219,78001,105263
241538219,77997,105280
241548219,78013,105294
241558219,78003,105317
241568219,78017,105321
241578219,78014,105320
241588219,78019,105317
241598219,78006,105311
241609219,78003,105305
241619219,78000,105322
241629219,78019,105346
241639219,78019,105384
241649219,78018,105429
241659219,78045,105465
241669219,78053,105504
241679219,78064,105540
241689219,78080,105594
241699219,78082,105619
241709219,78095,105660
241719219,78116,105700
241729219,78125,105761
241739219,78141,105824
241749219,78159,105871
241759219,78169,105915
241769219,78186,105963
241779219,78191,106012
241789219,78193,106054
241800219,78210,106100
241810219,78221,106163
241820219,78222,106196
241830219,78240,106233
241840219,78242,106272
241850219,78262,106297
241860219,78278,106327
241870219,78277,106363
241880219,78284,106403
241890219,78301,106451
241900219,78321,106489
241910219,78331,106514
241920219,78330,106552
241930219,78343,106589
241940219,78360,106624
241950219,78368,106648
241960219,78369,106691
241970219,78374,106730
241980219,78391,106778
241991219,78395,106834
242001219,78421,106891
242011219,78432,106969
242021219,78448,107043
242031219,78470,107085
242041219,78490,107143
242051219,78498,107184
242061219,78511,107250
242071219,78531,107301
242081219,78537,107355
242091219,78562,107412
242101219,78588,107457
242111219,78590,107471
242121219,78591,107440
242131219,78566,107271
242141219,78505,106982
242151219,78414,106608
242161219,78300,106272
242171219,78215,106019
242182219,78155,105776
242192219,78093,105590
242202219,78048,105418
242212219,77999,105278
242222219,77970,105148
242232219,77936,105073
242242219,77927,105013
242252219,77918,104998
242262219,77912,104995
242272219,77928,104988
242282219,77924,104983
242292219,77930,105001
242302219,77936,105012
242312219,77934,105024
242322219,77949,105062
242332219,77952,105096
242342219,77963,105153
242352219,77984,105199
242363219,77992,105262
242373219,78009,105303
242383219,78022,105336
242393219,78020,105374
242403219,78047,105418
242413219,78042,105443
242423219,78051,105467
242433219,78051,105512
242443219,78073,105527
242453219,78081,105539
242463219,78084,105547
242473219,78093,105553
242483219,78095,105558
242493219,78085,105571
242503219,78095,105588
242513219,78099,105610
242523219,78113,105635
242533219,78124,105673
242543219,78124,105725
242554219,78143,105769
242564219,78147,105817
242574219,78170,105887
242584219,78185,105955
242594219,78196,106015
242604219,78215,106072
242614219,78244,106163
242624219,78258,106236
242634219,78280,106300
242644219,78307,106366
242654219,78323,106436
242664219,78355,106494
242674219,78358,106535
242684219,78372,106571
242694219,78370,106603
242704219,78389,106644
242714219,78397,106689
242724219,78405,106744
242734219,78410,106798
242745219,78436,106862
242755219,78458,106918
242765219,78474,106989
242775219,78485,107057
242785219,78501,107119
242795219,78526,107184
242805219,78543,107244
242815219,78564,107301
242825219,78570,107356
242835219,78593,107420
242845219,78613,107466
242855219,78632,107534
242865219,78645,107579
242875219,78656,107632
242885219,78670,107687
242895219,78690,107732
242905219,78701,107792
242915219,78721,107829
242926219,78724,107874
242936219,78738,107920
242946219,78759,107958
242956219,78755,108011
242966219,78758,108048
242976219,78780,108101
242986219,78794,108152
242996219,78810,108188
243006219,78826,108234
243016219,78826,108173
243026219,78804,107997
243036219,78740,107696
243046219,78650,107293
243056219,78539,106902
243066219,78440,106590
243076219,78365,106358
243086219,78307,106189
243096219,78267,106041
243106219,78223,105925
243117219,78202,105835
243127219,78176,105782
243137219,78166,105763
243147219,78167,105744
243157219,78163,105735
243167219,78165,105748
243177219,78163,105760
243187219,78180,105767
243197219,78184,105782
243207219,78185,105790
243217219,78199,105800
243227219,78196,105798
243237219,78203,105826
243247219,78211,105847
243257219,78219,105874
243267219,78223,105904
243277219,78228,105918
243287219,78227,105940
243297219,78228,105933
243308219,78233,105907
243318219,78232,105891
243328219,78217,105864
243338219,78203,105850
243348219,78209,105826
243358219,78201,105815
243368219,78199,105795
243378219,78196,105808
243388219,78197,105791
243398219,78202,105783
243408219,78196,105791
243418219,78202,105793
243428219,78196,105809
243438219,78205,105847
243448219,78221,105877
243458219,78234,105917
243468219,78248,105960
243478219,78246,105993
243488219,78257,106038
243499219,78276,106069
243509219,78268,106114
243519219,78291,106170
243529219,78301,106222
243539219,78304,106259
243549219,78323,106311
243559219,78339,106356
243569219,78349,106412
243579219,78359,106475
243589219,78386,106515
243599219,78392,106536
243609219,78395,106562
243619219,78403,106578
243629219,78397,106586
243639219,78412,106576
243649219,78398,106590
243659219,78392,106603
243669219,78407,106624
243680219,78408,106664
243690219,78421,106708
243700219,78430,106743
243710219,78438,106774
243720219,78450,106804
243730219,78449,106815
243740219,78457,106839
243750219,78466,106863
243760219,78469,106904
243770219,78488,106939
243780219,78502,106971
243790219,78510,107020
243800219,78521,107029
243810219,78512,107010
243820219,78497,106871
243830219,78451,106666
243840219,78381,106381
243850219,78306,106120
243860219,78235,105900
243871219,78173,105675
243881219,78115,105483
243891219,78064,105311
243901219,78016,105162
243911219,77974,105029
243921219,77944,104920
243931219,77924,104843
243941219,77902,104783
243951219,77888,104739
243961219,77884,104719
243971219,77889,104701
243981219,77889,104700
243991219,77889,104707
244001219,77894,104719
244011219,77898,104722
244021219,77907,104739
244031219,77915,104773
244041219,77928,104808
244051219,77924,104865
244062219,77939,104900
244072219,77953,104952
244082219,77970,104999
244092219,77991,105039
244102219,77995,105051
244112219,77989,105053
244122219,77988,105056
244132219,77989,105040
244142219,77989,105021
244152219,77972,104993
244162219,77972,104955
244172219,77963,104920
244182219,77949,104906
244192219,77943,104881
244202219,77944,104879
244212219,77945,104883
244222219,77953,104890
244232219,77948,104905
244242219,77961,104928
244253219,77967,104965
244263219,77977,105021
244273219,78000,105060
244283219,78002,105105
244293219,78018,105136
244303219,78023,105169
244313219,78045,105222
244323219,78057,105270
244333219,78067,105322
244343219,78099,105361
244353219,78101,105402
244363219,78121,105436
244373219,78133,105470
244383219,78132,105509
244393219,78139,105538
244403219,78152,105542
244413219,78149,105550
244423219,78161,105547
244434219,78139,105548
244444219,78141,105540
244454219,78139,105538
244464219,78133,105571
244474219,78157,105617
244484219,78170,105668
244494219,78179,105699
244504219,78198,105776
244514219,78213,105814
244524219,78236,105828
244534219,78234,105855
244544219,78249,105898
244554219,78265,105961
244564219,78281,106018
244574219,78299,106072
244584219,78320,106132
244594219,78344,106161
244604219,78336,106117
244614219,78307,105964
244625219,78257,105736
244635219,78184,105480
244645219,78110,105246
244655219,78045,105024
244665219,77981,104804
244675219,77926,104610
244685219,77893,104435
244695219,77841,104274
244705219,77808,104141
244715219,77772,104037
244725219,77750,103947
244735219,77727,103873
244745219,77714,103828
244755219,77701,103798
244765219,77706,103800
244775219,77710,103797
244785219,77706,103792
244795219,77700,103809
244805219,77716,103813
244816219,77708,103824
244826219,77713,103825
244836219,77721,103854
244846219,77732,103913
244856219,77736,103964
244866219,77773,104020
244876219,77777,104056
244886219,77790,104103
244896219,77805,104133
244906219,77819,104130
244916219,77817,104123
244926219,77813,104112
244936219,77810,104098
244946219,77805,104082
244956219,77805,104064
244966219,77806,104047
244976219,77796,104048
244986219,77797,104032
244997219,77794,104038
245007219,77800,104029
245017219,77800,104051
245027219,77806,104081
245037219,77815,104103
245047219,77820,104127
245057219,77833,104157
245067219,77839,104205
245077219,77859,104260
245087219,77878,104291
245097219,77898,104334
245107219,77913,104371
245117219,77922,104408
245127219,77925,104445
245137219,77940,104462
245147219,77947,104474
245157219,77956,104510
245167219,77959,104533
245177219,77962,104559
245188219,77974,104589
245198219,77984,104621
245208219,77997,104652
245218219,78000,104684
245228219,78009,104708
245238219,78017,104728
245248219,78030,104772
245258219,78041,104804
245268219,78049,104848
245278219,78063,104881
245288219,78080,104929
245298219,78094,104949
245308219,78104,104981
245318219,78110,105005
245328219,78112,105038
245338219,78122,105075
245348219,78145,105113
245358219,78145,105150
245368219,78149,105200
245379219,78171,105223
245389219,78179,105239
245399219,78176,105269
245409219,78174,105253
245419219,78171,105176
245429219,78143,105056
245439219,78108,104865
245449219,78038,104655
245459219,77985,104431
245469219,77932,104203
245479219,77870,103977
245489219,77815,103760
245499219,77746,103581
245509219,77705,103408
245519219,77657,103283
245529219,77640,103177
245539219,77605,103093
245549219,77588,103045
245560219,77580,103000
245570219,77556,102961
245580219,77548,102940
245590219,77552,102928
245600219,77541,102938
245610219,77550,102936
245620219,77560,102948
245630219,77557,102961
245640219,77573,103003
245650219,77571,103063
245660219,77610,103116
245670219,77630,103172
245680219,77643,103240
245690219,77664,103293
245700219,77678,103345
245710219,77699,103396
245720219,77712,103451
245730219,77720,103499
245740219,77743,103517
245751219,77743,103535
245761219,77744,103546
245771219,77762,103556
245781219,77755,103566
245791219,77755,103586
245801219,77774,103601
245811219,77780,103639
245821219,77793,103680
245831219,77802,103738
245841219,77831,103779
245851219,77845,103821
245861219,77851,103854
245871219,77869,103894
245881219,77872,103936
245891219,77892,103986
245901219,77905,104021
245911219,77918,104076
245921219,77937,104114
245932219,77942,104162
245942219,77957,104212
245952219,77974,104238
245962219,77976,104266
245972219,77986,104309
245982219,78002,104324
245992219,78008,104355
246002219,78016,104389
246012219,78035,104440
246022219,78039,104442
246032219,78054,104462
246042219,78045,104482
246052219,78061,104483
246062219,78055,104493
246072219,78058,104504
246082219,78068,104529
246092219,78067,104565
246102219,78097,104601
246112219,78093,104640
246123219,78102,104666
246133219,78117,104695
246143219,78118,104716
246153219,78133,104757
246163219,78133,104785
246173219,78145,104824
246183219,78166,104861
246193219,78175,104921
246203219,78184,104945
246213219,78200,104992
246223219,78219,105036
246233219,78235,105081
246243219,78253,105112
246253219,78260,105171
246263219,78272,105195
246273219,78277,105229
246283219,78299,105257
246293219,78293,105297
246303219,78298,105317
246314219,78308,105274
246324219,78278,105157
246334219,78238,104976
246344219,78182,104749
246354219,78111,104515
246364219,78052,104287
246374219,77990,104051
246384219,77916,103811
246394219,77858,103603
246404219,77812,103406
246414219,77756,103231
246424219,77723,103106
246434219,77695,102983
246444219,77661,102909
246454219,77645,102851
246464219,77636,102797
246474219,77625,102783
246484219,77621,102763
246495219,77617,102753
246505219,77612,102768
246515219,77634,102765
246525219,77620,102778
246535219,77623,102813
246545219,77636,102843
246555219,77647,102890
246565219,77680,102944
246575219,77689,103022
246585219,77706,103053
246595219,77722,103100
246605219,77739,103158
246615219,77753,103203
246625219,77769,103230
246635219,77783,103254
246645219,77790,103264
246655219,77787,103276
246665219,77800,103284
246675219,77790,103289
246686219,77793,103302
246696219,77804,103315
246706219,77802,103344
246716219,77813,103382
246726219,77836,103422
246736219,77848,103442
246746219,77852,103481
246756219,77871,103538
246766219,77884,103560
246776219,77901,103610
246786219,77916,103661
246796219,77938,103719
246806219,77947,103782
246816219,77962,103831
246826219,77984,103880
246836219,78002,103928
246846219,78023,103958
246856219,78016,104004
246866219,78032,104060
246877219,78056,104101
246887219,78072,104161
246897219,78080,104220
246907219,78104,104278
246917219,78119,104322
246927219,78133,104374
246937219,78149,104413
246947219,78154,104451
246957219,78176,104486
246967219,78181,104531
246977219,78201,104567
246987219,78208,104602
246997219,78228,104647
247007219,78239,104683
247017219,78248,104718
247027219,78261,104748
247037219,78266,104782
247047219,78274,104808
247058219,78283,104843
247068219,78295,104899
247078219,78314,104952
247088219,78327,105002
247098219,78328,105053
247108219,78355,105093
247118219,78371,105140
247128219,78384,105179
247138219,78394,105217
247148219,78402,105242
247158219,78414,105268
247168219,78415,105320
247178219,78431,105351
247188219,78450,105377
247198219,78453,105424
247208219,78467,105442
247218219,78475,105467
247228219,78481,105470
247238219,78471,105478
247249219,78473,105514
247259219,78486,105517
